symbol,date,open,high,low,close,volume
,,DIS,DIS,DIS,DIS,DIS
DIS,2025-01-28,111.6156240950433,111.72442149815572,110.33973345067807,110.91339111328125,6516800
DIS,2025-01-29,112.25851868153497,113.12889038296687,111.52661503383217,111.95191192626953,7607100
DIS,2025-01-30,112.84206217153721,113.9201435054987,111.88267852135047,112.18928527832031,6236200
DIS,2025-01-31,112.06070637892775,112.76293936031657,111.52661209464412,111.82332611083984,7793400
DIS,2025-02-03,110.13202887413902,113.34647969358954,109.64739070960889,112.75304412841797,8870700
DIS,2025-02-04,112.55523800170222,113.40583176957502,111.27934734989304,112.06070709228516,13521100
DIS,2025-02-05,114.43444953667974,117.29283759233114,109.0242877207673,109.33089447021484,23310000
DIS,2025-02-06,110.65622768315143,111.44748011446863,107.95609328722067,110.86392974853516,12470800
DIS,2025-02-07,110.38918862647579,111.31890913759743,109.59793616433703,109.64739227294922,8669300
DIS,2025-02-10,109.92433430971332,110.16170704280222,107.50113577565399,108.08467864990234,8239500
DIS,2025-02-11,107.19451569698599,107.85719284117596,106.51206818285583,107.8275146484375,7456700
DIS,2025-02-12,107.0659410197461,108.33193893022691,106.57141011434312,108.03522491455078,6521200
DIS,2025-02-13,107.72861152019068,108.5594273720852,107.3725486616563,108.39128112792969,6553200
DIS,2025-02-14,108.65833672102133,109.30122844026161,108.39128579265632,109.17264556884766,5964500
DIS,2025-02-18,108.57920522000332,108.71767327090824,107.52090937611987,108.36161041259766,8362900
DIS,2025-02-19,107.9462010643494,110.53754562045461,107.9462010643494,110.13202667236328,8452100
DIS,2025-02-20,110.02323733555593,110.30017344432837,108.18358170334704,109.34078979492188,5970100
DIS,2025-02-21,109.7858594169306,110.53754849517173,106.73954727253367,107.4714584350586,9082100
DIS,2025-02-24,107.64947909263448,110.33972830608549,107.4615624881551,109.9836654663086,7093300
DIS,2025-02-25,110.21116396294765,110.67602424703482,107.87697735693692,109.32100677490234,7289000
DIS,2025-02-26,108.85613742419079,112.01124692671783,108.85613742419079,110.60678100585938,7831600
DIS,2025-02-27,111.09143050679722,111.88268303235856,109.84521042011828,110.09247589111328,7854700
DIS,2025-02-28,110.24082826081666,112.7431534287647,109.78586073445726,112.55523681640625,14609400
DIS,2025-03-03,112.8222799482311,114.28609474184033,110.77492231092931,111.55628204345703,7884700
DIS,2025-03-04,110.47820583274208,111.02219286963422,107.08572337907499,107.81763458251953,12658000
