symbol,date,open,high,low,close,volume
,,PG,PG,PG,PG,PG
PG,2025-01-28,164.39846463937212,165.0602949006992,161.67324888711053,161.75111389160156,6716300
PG,2025-01-29,162.26695664607377,162.82172438295282,161.44939637528825,161.7900390625,4850300
PG,2025-01-30,163.0066601980689,163.1234651364263,161.49805721735893,162.93853759765625,4136500
PG,2025-01-31,161.56620033551133,162.16963560846648,160.7973074829147,161.5564727783203,5464700
PG,2025-02-03,161.0503382883588,164.85590671675047,160.81674328273854,164.25245666503906,8668600
PG,2025-02-04,164.76831827318236,164.76831827318236,161.8387196402341,163.63931274414062,6410900
PG,2025-02-05,163.60037845436588,164.62233633638348,162.15991283230997,164.4958038330078,7536800
PG,2025-02-06,164.84618071760318,165.39122093373763,163.5419752216769,164.36927795410156,4957900
PG,2025-02-07,164.57366198434391,164.60285950679273,163.3862465673179,163.48358154296875,4535600
PG,2025-02-10,163.2110583867829,163.97995121563977,161.95550553998595,163.05532836914062,7062900
PG,2025-02-11,163.21105588381843,165.04084643497416,162.05283802861803,164.90457153320312,5438100
PG,2025-02-12,163.85343988783404,165.53722807121096,163.4835847944834,165.0505828857422,6037400
PG,2025-02-13,165.0992449428766,166.80250303598126,164.6223273303638,166.45211791992188,6328300
PG,2025-02-14,165.2549581840163,165.45935568734853,157.96502313528558,158.5392608642578,13179500
PG,2025-02-18,158.9869827391631,161.33260116808108,157.86768993911588,161.01141357421875,7075300
PG,2025-02-19,161.663508236184,162.41293099764937,160.82647806974288,162.0430908203125,7910700
PG,2025-02-20,158.79231004445933,163.29864898631303,158.45166734260422,162.74388122558594,6162600
PG,2025-02-21,162.96772372701975,165.99465703368878,161.48831837151045,165.68319702148438,9813700
PG,2025-02-24,165.67347913725064,168.35975506879842,165.2549565778217,165.98492431640625,8564100
PG,2025-02-25,166.70517118187027,169.3038546532711,166.23799596879084,168.03857421875,7314900
PG,2025-02-26,167.67844493096266,168.03855757504,166.09197705357423,166.72462463378906,5519000
PG,2025-02-27,166.28665908302955,168.4668199208767,166.0725340219936,167.37673950195312,5467000
PG,2025-02-28,168.94371198346983,169.98512475809633,167.2599241228702,169.19676208496094,10240100
PG,2025-03-03,168.9437315224746,171.58133991045312,168.87559407309877,170.90003967285156,7615300
PG,2025-03-04,172.02905088794915,175.1825166297356,168.2916199096152,168.5543975830078,12117600
PG,2025-03-05,168.74908505927587,171.1725685177134,168.3986999404228,169.94622802734375,6989100
PG,2025-03-06,170.21874091756152,171.14336373744635,168.22349282124281,169.99488830566406,6702500
PG,2025-03-07,169.44010667362792,174.11190313656212,169.40118159573075,171.25042724609375,9566700
PG,2025-03-10,172.03878442187445,175.1825227168861,171.1336315907203,171.55213928222656,11047000
PG,2025-03-11,171.13364078926176,171.28937080661512,167.7173970717516,168.4960174560547,11032300
PG,2025-03-12,165.16735687763173,167.24046991803968,163.28891377342117,163.8728790283203,10158800
