symbol,date,open,high,low,close,volume
,,GOOG,GOOG,GOOG,GOOG,GOOG
GOOG,2025-01-28,193.89515731702429,196.4651541143352,191.8630749561548,196.3057861328125,15939200
GOOG,2025-01-29,196.6045945917345,197.69037912518527,194.43305592406392,196.4153289794922,12287800
GOOG,2025-01-30,198.98532725904212,202.44985164814932,198.6984497136015,201.84420776367188,14571500
GOOG,2025-01-31,202.9249889071245,206.2769448978368,202.79051790943333,204.8026885986328,17060300
GOOG,2025-02-03,201.43080161465778,204.42415301471644,200.87796121410668,201.85415649414062,16719500
GOOG,2025-02-04,203.706937117938,207.8906462339825,203.46786238002147,206.9044952392578,28285400
GOOG,2025-02-05,192.35116316256466,193.79553701425183,189.17353156908362,192.55038452148438,43666400
GOOG,2025-02-06,190.24935328906002,193.07833622579454,189.7512922706371,192.5603485107422,20816600
GOOG,2025-02-07,191.9925655719954,192.26649305045316,184.3821938692764,186.41427612304688,29565700
GOOG,2025-02-10,188.32681932034947,189.25322066659953,186.88244548763515,187.47015380859375,16606000
GOOG,2025-02-11,186.11045418705976,188.06783020214885,185.35837723892726,186.34454345703125,13028100
GOOG,2025-02-12,184.51167036726673,186.1054716174257,182.917884316723,184.7108917236328,17632300
GOOG,2025-02-13,185.20896283422024,187.26098699579796,184.16304685624547,187.1514129638672,12729300
GOOG,2025-02-14,186.10547125689223,187.4203443660532,185.38826221567163,186.1453094482422,12714200
GOOG,2025-02-18,186.7131072201513,187.0517850469982,182.868075751718,185.0794677734375,19796000
GOOG,2025-02-19,185.4629847427857,186.63343121225648,184.78064355834982,186.40432739257812,13120500
GOOG,2025-02-20,185.77674226651067,186.3943330069516,183.88411665570572,185.91619873046875,12063800
GOOG,2025-02-21,186.5636717492017,186.74298160248426,180.42757214082488,180.87582397460938,19520800
GOOG,2025-02-24,183.08722953293318,184.37222024540685,180.1785550709263,180.4873504638672,18734000
GOOG,2025-02-25,179.45637842094075,180.05902804465345,176.08451053335727,176.6821746826172,20832500
GOOG,2025-02-26,176.2588263476241,177.38941942120738,172.91682587088818,174.02252197265625,23637200
GOOG,2025-02-27,175.25770137508286,175.90517457404238,169.09369511454358,169.5499267578125,25930500
GOOG,2025-02-28,169.63958678561835,171.83105223800592,167.73699003756792,171.55213928222656,30049800
GOOG,2025-03-03,173.05628188737933,174.3213611642928,166.9899021667699,168.00595092773438,24122000
GOOG,2025-03-04,167.28873989157168,174.4857125995133,166.89028195089057,171.9406280517578,30711400
GOOG,2025-03-05,171.65175734257568,175.0684486462283,170.26713311442498,174.3114013671875,18848000
GOOG,2025-03-06,171.8808425132814,176.0446248958127,171.83899797469957,173.53440856933594,19082400
